,group_id,member_id,spectrometer,years,dys,month_name
3311,UVC,ZQC,D7,2017,0.0034722222222222225,January
3312,KDC,INS,P6,2017,0.06458333333333334,March
3313,PMQ,LGE,D7,2019,0.010416666666666666,July
3314,GNT,KFZ,B4,2017,0.06458333333333334,November
3315,OLP,LIJ,P6,2020,0.034722222222222224,January
3316,PMQ,MTO,N4,2020,0.010416666666666666,June
3317,WTV,PBM,P6,2017,0.07013888888888889,September
3318,AVW,UZA,B4,2020,0.052083333333333336,February
3319,VGY,VSZ,N4,2019,0.0034722222222222225,October
3320,WUB,GJR,N4,2017,0.07013888888888889,December
3321,WTV,PBM,B4,2017,0.010416666666666666,October
3322,HAE,FUK,A4,2018,0.034722222222222224,August
3323,GQF,HCJ,D7,2019,0.06458333333333334,March
3324,WTV,ROP,D7,2017,0.02986111111111112,September
3325,LPU,NAB,A4,2017,0.0034722222222222225,February
3326,HAE,FUK,C5,2020,0.0034722222222222225,May
3327,KDC,YVJ,C5,2017,0.07013888888888889,April
3328,UWT,LKP,A4,2020,0.034722222222222224,December
3329,LPA,TCK,C5,2018,0.010416666666666666,November
3330,GMD,CIS,P6,2018,0.06458333333333334,March
3331,PCG,LSM,D7,2017,0.02986111111111112,January
3332,XSO,SWX,D7,2019,0.07013888888888889,April
3333,EJO,MQX,C5,2020,0.052083333333333336,August
3334,NAX,PNX,P6,2017,0.034722222222222224,February
3335,WTV,BTT,D7,2019,0.07013888888888889,February
3336,PCG,HCQ,N4,2020,0.0034722222222222225,August
3337,OLP,DAD,D7,2018,0.034722222222222224,April
3338,LPU,NAB,P6,2020,0.0034722222222222225,May
3339,KDC,YVJ,P6,2020,0.034722222222222224,March
3340,UWT,ZKC,A4,2020,0.0034722222222222225,August
3341,LPU,IPX,N4,2019,0.034722222222222224,December
3342,GNT,RBQ,A4,2017,0.06458333333333334,September
3343,PCG,LSM,N4,2018,0.07013888888888889,February
3344,WUB,CER,P6,2019,0.052083333333333336,August
3345,NAX,PNX,D7,2017,0.034722222222222224,March
3346,GNT,KFZ,A4,2017,0.07013888888888889,December
3347,WUB,MDZ,A4,2018,0.0034722222222222225,April
3348,GNT,RBQ,N4,2020,0.010416666666666666,November
3349,LPA,RZE,C5,2018,0.0034722222222222225,October
3350,KDC,INS,B4,2020,0.052083333333333336,August
3351,LPU,IPX,D7,2019,0.07013888888888889,April
3352,GNT,KFZ,P6,2019,0.0034722222222222225,April
3353,KJR,JIY,N4,2017,0.06458333333333334,October
3354,LPA,TCK,P6,2017,0.0034722222222222225,May
3355,GNT,IEZ,N4,2019,0.07013888888888889,May
3356,XSO,RRV,N4,2017,0.07013888888888889,July
3357,UVC,VOE,B4,2018,0.02986111111111112,January
3358,EJO,MQX,D7,2017,0.010416666666666666,February
3359,HAE,JOU,B4,2018,0.06458333333333334,June
3360,WTV,BTT,A4,2020,0.02986111111111112,April
3361,UWT,QJJ,D7,2019,0.02986111111111112,January
3362,XSO,ZEJ,C5,2019,0.010416666666666666,July
3363,LPA,OTP,D7,2018,0.034722222222222224,April
3364,BZR,BZO,C5,2019,0.0034722222222222225,March
3365,LPA,RZE,A4,2018,0.0034722222222222225,January
3366,EJO,QED,P6,2020,0.034722222222222224,May
3367,NAX,PNX,N4,2017,0.052083333333333336,January
3368,UVC,FWF,B4,2020,0.06458333333333334,March
3369,KDC,INS,B4,2017,0.06458333333333334,March
3370,GQF,ZOJ,N4,2017,0.07013888888888889,January
3371,VGY,III,P6,2020,0.010416666666666666,June
3372,PCG,HCQ,B4,2019,0.02986111111111112,March
3373,GNT,KFZ,D7,2020,0.06458333333333334,February
3374,PCG,DAA,P6,2018,0.0034722222222222225,July
3375,WTV,ROP,N4,2018,0.06458333333333334,January
3376,UVC,FBV,D7,2018,0.010416666666666666,February
3377,GMD,SOQ,N4,2020,0.07013888888888889,May
3378,EJO,OCF,B4,2020,0.034722222222222224,September
3379,AVW,NMJ,C5,2017,0.010416666666666666,December
3380,GNT,IEZ,C5,2020,0.010416666666666666,June
3381,KJR,JIY,B4,2018,0.052083333333333336,May
3382,WTV,XFS,A4,2018,0.0034722222222222225,September
3383,KJR,XZZ,A4,2018,0.052083333333333336,February
3384,NAX,ULS,C5,2018,0.052083333333333336,June
3385,VGY,VSZ,A4,2020,0.034722222222222224,May
3386,NAX,ULS,A4,2018,0.034722222222222224,November
3387,WTV,BTT,C5,2018,0.052083333333333336,August
3388,YGH,UNM,D7,2018,0.02986111111111112,June
3389,NAX,PNX,C5,2019,0.0034722222222222225,December
3390,UVC,VOE,N4,2019,0.07013888888888889,June
3391,GMD,HWX,D7,2018,0.010416666666666666,September
3392,HAE,JOU,N4,2020,0.010416666666666666,June
3393,OLP,VXR,D7,2019,0.052083333333333336,July
3394,GMD,PHU,N4,2018,0.06458333333333334,December
3395,PMQ,OUX,D7,2019,0.06458333333333334,May
3396,UWT,XHC,B4,2019,0.052083333333333336,May
3397,GNT,IEZ,P6,2018,0.052083333333333336,August
3398,LPA,OTP,A4,2020,0.052083333333333336,May
3399,NAX,QIN,N4,2018,0.052083333333333336,June
3400,LPU,JCT,C5,2018,0.07013888888888889,August
3401,VGY,USL,P6,2018,0.010416666666666666,May
3402,UVC,SXJ,D7,2019,0.034722222222222224,May
3403,HAE,JOU,D7,2020,0.07013888888888889,April
3404,YGH,OOV,N4,2018,0.034722222222222224,March
3405,GMD,CIS,D7,2020,0.02986111111111112,October
3406,LPA,WSU,C5,2018,0.010416666666666666,July
3407,LPU,VDP,D7,2018,0.02986111111111112,January
3408,UWT,XHC,N4,2019,0.07013888888888889,October
3409,PMQ,LGE,A4,2019,0.0034722222222222225,June
3410,EJO,QED,C5,2017,0.0034722222222222225,March
3411,BZR,YIR,D7,2018,0.02986111111111112,October
3412,PMQ,OUX,D7,2017,0.06458333333333334,June
3413,UWT,ZKC,C5,2018,0.034722222222222224,July
3414,PMQ,OUX,A4,2019,0.034722222222222224,May
3415,OLP,VXR,D7,2019,0.06458333333333334,October
3416,UVC,VOE,N4,2018,0.06458333333333334,April
3417,KDC,PUQ,N4,2017,0.010416666666666666,December
3418,EJO,ZSP,N4,2020,0.052083333333333336,April
3419,XSO,FOK,B4,2017,0.07013888888888889,April
3420,GQF,QPF,N4,2019,0.07013888888888889,April
3421,HAE,JPQ,N4,2020,0.0034722222222222225,June
3422,UVC,SXJ,P6,2018,0.07013888888888889,March
3423,GNT,IEZ,D7,2019,0.034722222222222224,October
3424,EJO,CYT,N4,2017,0.07013888888888889,February
3425,LPU,NAB,P6,2018,0.02986111111111112,July
3426,HAE,JOU,D7,2019,0.02986111111111112,November
3427,YGH,BTT,C5,2019,0.02986111111111112,January
3428,AVW,ISA,A4,2020,0.010416666666666666,November
3429,EJO,OCF,D7,2019,0.052083333333333336,March
3430,KDC,INS,D7,2018,0.06458333333333334,May
3431,LPU,NAB,C5,2020,0.07013888888888889,May
3432,KJR,HZX,P6,2018,0.034722222222222224,November
3433,WUB,GJR,D7,2018,0.07013888888888889,October
3434,LPA,OTP,N4,2020,0.010416666666666666,February
3435,XSO,FOK,P6,2020,0.052083333333333336,August
3436,YGH,BTT,B4,2020,0.07013888888888889,June
3437,VGY,USL,A4,2018,0.07013888888888889,November
3438,UVC,FWF,A4,2020,0.07013888888888889,November
3439,HAE,KFK,A4,2017,0.07013888888888889,April
3440,GQF,QPF,D7,2018,0.06458333333333334,October
3441,PCG,DAA,N4,2017,0.07013888888888889,October
3442,GNT,RBQ,D7,2017,0.010416666666666666,February
3443,LPU,VDP,P6,2018,0.052083333333333336,April
3444,BZR,WRH,D7,2020,0.0034722222222222225,October
3445,VGY,COM,P6,2020,0.0034722222222222225,December
3446,YGH,BTT,P6,2017,0.052083333333333336,April
3447,GQF,QPF,A4,2019,0.034722222222222224,February
3448,KJR,JIY,N4,2020,0.052083333333333336,December
3449,XSO,SWX,D7,2019,0.02986111111111112,February
3450,GQF,IHZ,P6,2018,0.07013888888888889,November
3451,XSO,ZEJ,A4,2018,0.0034722222222222225,April
3452,GQF,QPF,C5,2018,0.010416666666666666,January
3453,LPU,FLO,B4,2017,0.034722222222222224,July
3454,LPU,IPX,A4,2018,0.06458333333333334,July
3455,OLP,DAD,N4,2018,0.0034722222222222225,November
3456,PCG,HCQ,B4,2018,0.010416666666666666,May
3457,OLP,VXR,C5,2020,0.052083333333333336,September
3458,GMD,DKW,A4,2018,0.052083333333333336,November
3459,GMD,DKW,D7,2018,0.034722222222222224,October
3460,WTV,XFS,B4,2017,0.0034722222222222225,February
3461,AVW,EPL,B4,2019,0.052083333333333336,February
3462,PCG,KJC,N4,2019,0.010416666666666666,November
3463,YGH,UNM,P6,2020,0.02986111111111112,November
3464,HAE,JOU,B4,2019,0.0034722222222222225,August
3465,OLP,VXR,P6,2020,0.06458333333333334,December
3466,LPA,TCK,D7,2018,0.010416666666666666,December
3467,PCG,PKK,B4,2020,0.06458333333333334,August
3468,EJO,ZSP,A4,2020,0.07013888888888889,June
3469,VGY,VSZ,A4,2017,0.06458333333333334,February
3470,KJR,JIY,D7,2019,0.052083333333333336,March
3471,KJR,CWA,A4,2020,0.010416666666666666,May
3472,AVW,NMJ,P6,2020,0.034722222222222224,May
3473,YGH,SPM,A4,2018,0.010416666666666666,December
3474,WTV,PBM,N4,2019,0.010416666666666666,June
3475,WUB,MDZ,C5,2020,0.07013888888888889,July
3476,VGY,VSZ,B4,2020,0.034722222222222224,June
3477,WTV,ISC,D7,2018,0.052083333333333336,April
3478,GNT,RBQ,A4,2018,0.052083333333333336,November
3479,GMD,HWX,C5,2019,0.02986111111111112,September
3480,KJR,UTQ,N4,2017,0.052083333333333336,January
3481,LPU,NAB,A4,2017,0.02986111111111112,June
3482,EJO,ZSP,C5,2018,0.07013888888888889,December
3483,GQF,HCJ,P6,2017,0.06458333333333334,December
3484,UVC,FBV,B4,2018,0.052083333333333336,November
3485,VGY,COM,B4,2018,0.034722222222222224,October
3486,LPU,FLO,B4,2018,0.07013888888888889,November
3487,YGH,OOV,C5,2017,0.02986111111111112,March
3488,AVW,CAH,A4,2017,0.02986111111111112,October
3489,WUB,CER,B4,2019,0.0034722222222222225,June
3490,LPA,OTP,C5,2019,0.0034722222222222225,September
3491,GNT,CBW,P6,2018,0.06458333333333334,April
3492,PMQ,PTJ,B4,2020,0.010416666666666666,July
3493,UWT,XHC,B4,2017,0.0034722222222222225,March
3494,GNT,AEO,B4,2019,0.0034722222222222225,July
3495,HAE,KFK,B4,2019,0.02986111111111112,October
3496,KDC,UAC,N4,2017,0.052083333333333336,June
3497,BZR,TNA,P6,2020,0.02986111111111112,December
3498,EJO,OCF,P6,2020,0.034722222222222224,October
3499,HAE,TMH,B4,2019,0.010416666666666666,August
3500,UWT,LKP,A4,2018,0.052083333333333336,December
3501,WUB,CER,B4,2020,0.0034722222222222225,November
3502,NAX,MPB,A4,2019,0.06458333333333334,November
3503,KJR,HZX,C5,2019,0.034722222222222224,November
3504,GQF,ZOJ,D7,2020,0.034722222222222224,November
3505,PMQ,LGE,C5,2018,0.0034722222222222225,February
3506,LPU,JCT,P6,2018,0.010416666666666666,June
3507,GMD,CIS,D7,2019,0.0034722222222222225,August
3508,GMD,DKW,C5,2020,0.010416666666666666,April
3509,VGY,DBZ,D7,2019,0.07013888888888889,June
3510,VGY,COM,A4,2018,0.02986111111111112,May
3511,XSO,SWX,A4,2018,0.010416666666666666,February
3512,BZR,BZO,D7,2020,0.034722222222222224,November
3513,KDC,YRX,B4,2020,0.034722222222222224,August
3514,HAE,FUK,B4,2020,0.06458333333333334,May
3515,GQF,ZOJ,D7,2017,0.052083333333333336,June
3516,LPU,NAB,P6,2017,0.052083333333333336,April
3517,UWT,ZKC,B4,2018,0.010416666666666666,August
3518,XSO,ZEJ,D7,2020,0.0034722222222222225,June
3519,XSO,AYH,C5,2019,0.034722222222222224,November
3520,GMD,DKW,B4,2019,0.06458333333333334,May
3521,OLP,GIB,P6,2018,0.02986111111111112,November
3522,LPA,WSU,C5,2019,0.06458333333333334,September
3523,UVC,VOE,D7,2019,0.06458333333333334,February
3524,WUB,CER,D7,2018,0.07013888888888889,August
3525,KDC,YRX,P6,2017,0.010416666666666666,December
3526,LPU,NAB,D7,2018,0.010416666666666666,June
3527,PCG,LSM,P6,2019,0.06458333333333334,June
3528,XSO,ZEJ,N4,2020,0.07013888888888889,October
3529,WUB,GJR,C5,2019,0.07013888888888889,June
3530,PCG,DAA,B4,2020,0.034722222222222224,January
3531,VGY,DBZ,P6,2018,0.07013888888888889,January
3532,KDC,INS,A4,2020,0.02986111111111112,December
3533,XSO,FOK,C5,2020,0.034722222222222224,March
3534,LPA,TCK,N4,2018,0.052083333333333336,August
3535,GNT,CBW,C5,2018,0.0034722222222222225,August
3536,PMQ,LGE,A4,2017,0.06458333333333334,December
3537,AVW,NMJ,B4,2020,0.07013888888888889,October
3538,LPA,RZE,D7,2018,0.034722222222222224,November
3539,UWT,ZKC,B4,2020,0.0034722222222222225,November
3540,BZR,IKA,C5,2019,0.034722222222222224,October
3541,EJO,CYT,C5,2017,0.07013888888888889,January
3542,UWT,ZKC,P6,2017,0.02986111111111112,March
3543,EJO,OCF,B4,2018,0.0034722222222222225,October
3544,YGH,SPM,C5,2017,0.034722222222222224,June
3545,YGH,OOV,P6,2017,0.010416666666666666,February
3546,BZR,TNA,P6,2017,0.052083333333333336,May
3547,UVC,SXJ,C5,2018,0.052083333333333336,May
3548,UWT,QJJ,D7,2017,0.010416666666666666,August
3549,BZR,TNA,A4,2017,0.034722222222222224,March
3550,GQF,RAM,B4,2017,0.0034722222222222225,February
3551,KJR,CWA,A4,2020,0.010416666666666666,September
3552,YGH,SPM,D7,2020,0.034722222222222224,March
3553,AVW,UZA,C5,2018,0.07013888888888889,June
3554,PCG,LSM,D7,2020,0.052083333333333336,December
3555,HAE,FUK,C5,2017,0.034722222222222224,April
3556,AVW,CAH,A4,2017,0.07013888888888889,July
3557,EJO,CYT,C5,2020,0.0034722222222222225,April
3558,LPA,EFZ,N4,2017,0.052083333333333336,April
3559,AVW,ISA,C5,2019,0.010416666666666666,February
3560,LPA,TCK,D7,2018,0.02986111111111112,June
3561,GNT,AEO,P6,2019,0.0034722222222222225,January
3562,LPA,EFZ,D7,2018,0.07013888888888889,May
3563,AVW,NMJ,A4,2019,0.034722222222222224,October
3564,GMD,SOQ,C5,2019,0.034722222222222224,February
3565,GMD,HWX,C5,2019,0.034722222222222224,February
3566,PCG,HCQ,P6,2020,0.010416666666666666,December
3567,UWT,LKP,D7,2017,0.010416666666666666,July
3568,WTV,ROP,B4,2020,0.02986111111111112,June
3569,NAX,ULS,C5,2017,0.07013888888888889,August
3570,KJR,JIY,D7,2017,0.052083333333333336,July
3571,YGH,UNM,D7,2018,0.06458333333333334,November
3572,GNT,RBQ,N4,2019,0.07013888888888889,November
3573,BZR,WRH,C5,2020,0.02986111111111112,January
3574,LPU,NAB,D7,2018,0.07013888888888889,November
3575,UWT,JIG,P6,2017,0.034722222222222224,September
3576,PCG,PKK,C5,2017,0.010416666666666666,November
3577,OLP,LIJ,N4,2020,0.02986111111111112,December
3578,AVW,EPL,B4,2018,0.07013888888888889,August
3579,UWT,JIG,N4,2019,0.052083333333333336,June
3580,WUB,CER,P6,2020,0.06458333333333334,October
3581,HAE,FUK,C5,2017,0.07013888888888889,October
3582,KDC,INS,B4,2018,0.034722222222222224,December
3583,NAX,ULS,C5,2019,0.0034722222222222225,July
3584,KDC,YRX,B4,2017,0.02986111111111112,June
3585,UVC,FWF,C5,2018,0.0034722222222222225,December
3586,KDC,YVJ,A4,2017,0.010416666666666666,December
3587,PMQ,PTJ,P6,2019,0.07013888888888889,August
3588,PMQ,MTO,A4,2018,0.010416666666666666,August
3589,LPU,VDP,P6,2018,0.02986111111111112,April
3590,KJR,CWA,C5,2017,0.0034722222222222225,November
3591,EJO,MQX,P6,2018,0.034722222222222224,November
3592,KJR,XZZ,D7,2020,0.06458333333333334,March
3593,YGH,WPH,P6,2019,0.010416666666666666,January
3594,WUB,KSQ,A4,2020,0.06458333333333334,November
3595,EJO,MQX,N4,2018,0.010416666666666666,August
3596,HAE,JOU,A4,2019,0.034722222222222224,December
3597,PMQ,OUX,B4,2019,0.02986111111111112,February
3598,UWT,JIG,N4,2018,0.034722222222222224,January
3599,PMQ,OUX,B4,2019,0.07013888888888889,November
3600,NAX,PNX,B4,2017,0.06458333333333334,March
3601,NAX,XGT,D7,2018,0.0034722222222222225,August
3602,HAE,FUK,A4,2017,0.06458333333333334,September
3603,XSO,RRV,A4,2018,0.07013888888888889,August
3604,WUB,MDZ,N4,2020,0.034722222222222224,November
3605,PCG,HCQ,C5,2020,0.02986111111111112,May
3606,YGH,OOV,C5,2020,0.06458333333333334,October
3607,AVW,EPL,B4,2017,0.010416666666666666,August
3608,HAE,FUK,A4,2017,0.034722222222222224,February
3609,OLP,DAD,P6,2017,0.0034722222222222225,April
3610,LPA,EFZ,D7,2019,0.034722222222222224,March
3611,GMD,CIS,D7,2017,0.034722222222222224,February
3612,GMD,DKW,B4,2019,0.010416666666666666,July
3613,GMD,DKW,D7,2018,0.010416666666666666,November
3614,VGY,COM,P6,2018,0.07013888888888889,April
3615,UWT,XHC,A4,2019,0.0034722222222222225,September
3616,KDC,YVJ,B4,2019,0.06458333333333334,October
3617,WUB,CER,P6,2018,0.034722222222222224,February
3618,EJO,MQX,B4,2019,0.06458333333333334,August
3619,EJO,ZSP,C5,2019,0.052083333333333336,October
3620,EJO,OCF,C5,2017,0.06458333333333334,June
3621,PMQ,OUX,B4,2019,0.0034722222222222225,June
3622,OLP,GIB,C5,2020,0.07013888888888889,September
3623,YGH,UNM,N4,2018,0.052083333333333336,April
3624,HAE,JOU,C5,2020,0.07013888888888889,November
3625,KDC,UAC,D7,2020,0.034722222222222224,November
3626,UVC,VOE,N4,2017,0.0034722222222222225,April
3627,LPU,IPX,N4,2019,0.06458333333333334,November
3628,WTV,ISC,P6,2020,0.0034722222222222225,November
3629,NAX,XGT,B4,2019,0.052083333333333336,August
3630,OLP,LIJ,A4,2019,0.010416666666666666,June
3631,XSO,AYH,B4,2020,0.0034722222222222225,February
3632,GMD,SOQ,A4,2018,0.0034722222222222225,March
3633,PCG,DAA,N4,2019,0.0034722222222222225,May
3634,UWT,QJJ,D7,2018,0.0034722222222222225,December
3635,UWT,JIG,C5,2019,0.07013888888888889,January
3636,HAE,JPQ,N4,2019,0.052083333333333336,December
3637,OLP,GIB,N4,2019,0.02986111111111112,November
3638,UVC,FWF,P6,2019,0.0034722222222222225,August
3639,XSO,ZEJ,B4,2017,0.07013888888888889,June
3640,KJR,HZX,N4,2019,0.0034722222222222225,August
3641,NAX,PNX,D7,2018,0.010416666666666666,November
3642,BZR,WRH,D7,2020,0.0034722222222222225,December
3643,YGH,SPM,C5,2019,0.07013888888888889,August
3644,LPU,VDP,P6,2020,0.07013888888888889,September
3645,NAX,ULS,C5,2020,0.02986111111111112,November
3646,OLP,YPT,N4,2020,0.02986111111111112,January
3647,VGY,COM,N4,2020,0.02986111111111112,July
3648,YGH,WPH,B4,2019,0.07013888888888889,October
3649,VGY,COM,C5,2018,0.06458333333333334,September
3650,VGY,USL,D7,2020,0.07013888888888889,August
3651,OLP,GIB,D7,2017,0.06458333333333334,May
3652,UWT,ZKC,D7,2018,0.052083333333333336,March
3653,YGH,UNM,P6,2020,0.07013888888888889,September
3654,VGY,DBZ,D7,2018,0.06458333333333334,July
3655,YGH,WPH,A4,2020,0.010416666666666666,March
3656,NAX,MPB,P6,2020,0.0034722222222222225,May
3657,HAE,JOU,C5,2019,0.02986111111111112,June
3658,UWT,LKP,P6,2020,0.010416666666666666,April
3659,XSO,ZEJ,B4,2020,0.02986111111111112,May
3660,EJO,MQX,A4,2017,0.052083333333333336,February
3661,HAE,TMH,N4,2018,0.02986111111111112,May
3662,GMD,DKW,P6,2019,0.06458333333333334,September
3663,UWT,QJJ,C5,2019,0.052083333333333336,January
3664,EJO,ZSP,D7,2020,0.034722222222222224,February
3665,UWT,LKP,N4,2020,0.034722222222222224,January
3666,AVW,NMJ,N4,2018,0.06458333333333334,September
3667,GQF,RAM,N4,2019,0.034722222222222224,March
3668,KJR,HZX,B4,2020,0.0034722222222222225,December
3669,UVC,FWF,C5,2020,0.02986111111111112,July
3670,VGY,III,A4,2020,0.0034722222222222225,July
3671,NAX,PNX,D7,2017,0.07013888888888889,August
3672,HAE,FUK,N4,2019,0.010416666666666666,November
3673,AVW,UZA,A4,2019,0.06458333333333334,July
3674,UVC,ZQC,A4,2017,0.07013888888888889,March
3675,XSO,FOK,A4,2020,0.010416666666666666,March
3676,GQF,ZOJ,B4,2018,0.07013888888888889,March
3677,PMQ,HWC,P6,2017,0.06458333333333334,April
3678,NAX,MPB,C5,2020,0.02986111111111112,October
3679,EJO,OCF,B4,2019,0.02986111111111112,March
3680,VGY,DBZ,N4,2018,0.06458333333333334,April
3681,GQF,ZOJ,A4,2017,0.0034722222222222225,April
3682,UWT,ZKC,P6,2018,0.02986111111111112,April
3683,UVC,SXJ,A4,2020,0.02986111111111112,June
3684,WTV,ROP,C5,2019,0.034722222222222224,July
3685,VGY,DBZ,A4,2018,0.07013888888888889,June
3686,YGH,OOV,D7,2020,0.010416666666666666,April
3687,VGY,COM,B4,2019,0.010416666666666666,July
3688,OLP,GIB,A4,2020,0.010416666666666666,September
3689,PMQ,OUX,A4,2018,0.052083333333333336,June
3690,UWT,XHC,N4,2018,0.07013888888888889,May
3691,LPA,WSU,N4,2017,0.02986111111111112,May
3692,GNT,RBQ,P6,2018,0.0034722222222222225,January
3693,UWT,XHC,A4,2019,0.034722222222222224,February
3694,UVC,FBV,C5,2020,0.034722222222222224,October
3695,BZR,TNA,D7,2017,0.0034722222222222225,November
3696,NAX,PNX,P6,2017,0.052083333333333336,May
3697,LPU,IPX,P6,2018,0.0034722222222222225,June
3698,KDC,YRX,N4,2017,0.07013888888888889,September
3699,XSO,RRV,P6,2020,0.0034722222222222225,May
3700,GMD,CIS,P6,2020,0.052083333333333336,May
3701,PMQ,HWC,C5,2019,0.034722222222222224,October
3702,YGH,BTT,C5,2019,0.034722222222222224,September
3703,LPU,IPX,D7,2017,0.034722222222222224,September
3704,GQF,IHZ,C5,2019,0.02986111111111112,March
3705,GMD,SOQ,P6,2018,0.010416666666666666,October
3706,BZR,TNA,D7,2020,0.034722222222222224,March
3707,EJO,QED,P6,2018,0.052083333333333336,December
3708,LPU,NAB,C5,2019,0.07013888888888889,May
3709,NAX,XGT,A4,2017,0.02986111111111112,May
3710,OLP,LIJ,A4,2020,0.0034722222222222225,June
3711,PCG,LSM,C5,2019,0.034722222222222224,July
3712,VGY,DBZ,D7,2018,0.06458333333333334,January
3713,UWT,ZKC,C5,2019,0.052083333333333336,December
3714,UWT,LKP,N4,2017,0.02986111111111112,March
3715,GQF,RAM,D7,2020,0.052083333333333336,June
3716,HAE,FUK,B4,2017,0.06458333333333334,April
3717,LPA,TCK,C5,2018,0.06458333333333334,January
3718,UVC,FWF,C5,2019,0.06458333333333334,June
3719,HAE,JPQ,B4,2020,0.0034722222222222225,February
3720,YGH,OOV,C5,2020,0.010416666666666666,July
3721,HAE,FUK,D7,2018,0.0034722222222222225,February
3722,WUB,UPN,A4,2019,0.02986111111111112,July
3723,YGH,UNM,A4,2020,0.0034722222222222225,April
3724,EJO,ZSP,C5,2020,0.0034722222222222225,September
3725,AVW,CAH,B4,2017,0.010416666666666666,November
3726,OLP,LIJ,A4,2020,0.07013888888888889,March
3727,WUB,MDZ,A4,2020,0.052083333333333336,February
3728,KDC,UAC,B4,2018,0.06458333333333334,May
3729,GMD,SOQ,C5,2019,0.02986111111111112,November
3730,AVW,CAH,C5,2018,0.0034722222222222225,January
3731,UWT,ZKC,B4,2017,0.052083333333333336,March
3732,XSO,RRV,A4,2019,0.034722222222222224,May
3733,GNT,RBQ,B4,2018,0.07013888888888889,October
3734,UVC,ZQC,C5,2017,0.010416666666666666,February
3735,VGY,USL,B4,2020,0.010416666666666666,April
3736,GMD,DKW,P6,2018,0.010416666666666666,December
3737,HAE,JOU,B4,2019,0.052083333333333336,August
3738,OLP,DAD,N4,2017,0.034722222222222224,September
